word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
maintenance,2.4017,0.7272,1,0,1,False
adrian,2.4017,0.7272,1,0,1,False
winnica,2.4017,0.7272,1,0,1,False
dnieper,2.4017,0.7272,1,0,1,False
balabanov,2.4017,0.7272,1,0,1,False
overestimate,2.4017,0.7272,1,0,1,False
smack,2.4017,0.7272,1,0,1,False
exaltated,2.4017,0.7272,1,0,1,False
maurand,2.4017,0.7272,1,0,1,False
squeeze,2.4017,0.7272,1,0,1,False
shushin,2.4017,0.7272,1,0,1,False
ludmil,2.4017,0.7272,1,0,1,False
voenkor,2.4017,0.7272,1,0,1,False
mililar,2.4017,0.7272,1,0,1,False
contempt,2.4017,0.7272,1,0,1,False
ghastly,2.4017,0.7272,1,0,1,False
airfield,2.4017,0.7272,1,0,1,False
demobilization,2.4017,0.7272,1,0,1,False
jens,2.4017,0.7272,1,0,1,False
butko,2.4017,0.7272,1,0,1,False
inject,2.4017,0.7272,1,0,1,False
kharkovsky,2.4017,0.7272,1,0,1,False
james,2.4017,0.7272,1,0,1,False
darkness,2.4017,0.7272,1,0,1,False
sax,2.4017,0.7272,1,0,1,False
accidental,2.4017,0.7272,1,0,1,False
accords,2.4017,0.7272,1,0,1,False
pakistanis,2.4017,0.7272,1,0,1,False
discussant,2.4017,0.7272,1,0,1,False
television,2.4017,0.7272,1,0,1,False
streak,2.4017,0.7272,1,0,1,False
squadad,2.4017,0.7272,1,0,1,False
interface,2.4017,0.7272,1,0,1,False
whistle,2.4017,0.7272,1,0,1,False
ihou,2.4017,0.7272,1,0,1,False
wreckage,2.4017,0.7272,1,0,1,False
siberian,2.4017,0.7272,1,0,1,False
ulyanov,2.4017,0.7272,1,0,1,False
hurricane,2.4017,0.7272,1,0,1,False
klimenko,2.4017,0.7272,1,0,1,False
snbo,2.4017,0.7272,1,0,1,False
imagination,2.4017,0.7272,1,0,1,False
lynch,2.4017,0.7272,1,0,1,False
fiction,2.4017,0.7272,1,0,1,False
kleban,2.4017,0.7272,1,0,1,False
bouquet,2.4017,0.7272,1,0,1,False
mobilizer,2.4017,0.7272,1,0,1,False
gigantic,2.4017,0.7272,1,0,1,False
stupidity,2.4017,0.7272,1,0,1,False
pretty,2.4017,0.7272,1,0,1,False
garrison,2.4017,0.7272,1,0,1,False
pig,2.4017,0.7272,1,0,1,False
kaluga,2.4017,0.7272,1,0,1,False
conform,2.4017,0.7272,1,0,1,False
petrovian,2.4017,0.7272,1,0,1,False
ushak,2.4017,0.7272,1,0,1,False
storyteller,2.4017,0.7272,1,0,1,False
earthly,2.4017,0.7272,1,0,1,False
arkady,2.4017,0.7272,1,0,1,False
earthquake,2.4017,0.7272,1,0,1,False
divided,2.4017,0.7272,1,0,1,False
scumbria,2.4017,0.7272,1,0,1,False
cornered,2.4017,0.7272,1,0,1,False
aerial,2.4017,0.7272,1,0,1,False
babkin,2.4017,0.7272,1,0,1,False
fame,2.4017,0.7272,1,0,1,False
saponkov,2.4017,0.7272,1,0,1,False
voencor,2.4017,0.7272,1,0,1,False
playing,2.4017,0.7272,1,0,1,False
mededev,2.4017,0.7272,1,0,1,False
terminology,2.4017,0.7272,1,0,1,False
jackass,2.4017,0.7272,1,0,1,False
pesso,2.4017,0.7272,1,0,1,False
marker,2.4017,0.7272,1,0,1,False
boredom,2.4017,0.7272,1,0,1,False
subtext,2.4017,0.7272,1,0,1,False
telethon,2.4017,0.7272,1,0,1,False
wedding,2.4017,0.7272,1,0,1,False
nick,2.4017,0.7272,1,0,1,False
zelenas,2.4017,0.7272,1,0,1,False
halachical,2.4017,0.7272,1,0,1,False
blanche,2.4017,0.7272,1,0,1,False
ross,2.4017,0.7272,1,0,1,False
altai,2.4017,0.7272,1,0,1,False
viable,2.4017,0.7272,1,0,1,False
denomination,2.4017,0.7272,1,0,1,False
bump,2.4017,0.7272,1,0,1,False
resentment,2.4017,0.7272,1,0,1,False
meal,2.4017,0.7272,1,0,1,False
casus,2.4017,0.7272,1,0,1,False
zelenian,2.4017,0.7272,1,0,1,False
fruit,2.4017,0.7272,1,0,1,False
tea,2.4017,0.7272,1,0,1,False
respectable,2.4017,0.7272,1,0,1,False
konchalovski,2.4017,0.7272,1,0,1,False
weighty,2.4017,0.7272,1,0,1,False
apostolic,2.4017,0.7272,1,0,1,False
realization,2.4017,0.7272,1,0,1,False
sheikh,2.4017,0.7272,1,0,1,False
clap,2.4017,0.7272,1,0,1,False
powers,2.4017,0.7272,1,0,1,False
genstab,2.4017,0.7272,1,0,1,False
vernate,2.4017,0.7272,1,0,1,False
millie,2.4017,0.7272,1,0,1,False
admission,2.4017,0.7272,1,0,1,False
proponent,2.4017,0.7272,1,0,1,False
gunn,2.4017,0.7272,1,0,1,False
golden,2.4017,0.7272,1,0,1,False
sin,2.4017,0.7272,1,0,1,False
fiber,2.4017,0.7272,1,0,1,False
sabotager,2.4017,0.7272,1,0,1,False
bifurcation,2.4017,0.7272,1,0,1,False
bfmtv,2.4017,0.7272,1,0,1,False
outfit,2.4017,0.7272,1,0,1,False
tccs,2.4017,0.7272,1,0,1,False
yard,2.4017,0.7272,1,0,1,False
ladimir,2.4017,0.7272,1,0,1,False
prom,2.4017,0.7272,1,0,1,False
flattery,2.4017,0.7272,1,0,1,False
medal,2.4017,0.7272,1,0,1,False
kuchera,2.4017,0.7272,1,0,1,False
miroshnikenko,2.4017,0.7272,1,0,1,False
marine,2.4017,0.7272,1,0,1,False
philatelist,2.4017,0.7272,1,0,1,False
snsb,2.4017,0.7272,1,0,1,False
fracture,2.4017,0.7272,1,0,1,False
rearrange,2.4017,0.7272,1,0,1,False
feather,2.4017,0.7272,1,0,1,False
lia,2.4017,0.7272,1,0,1,False
desecrate,2.4017,0.7272,1,0,1,False
roof,2.4017,0.7272,1,0,1,False
vertinsky,2.4017,0.7272,1,0,1,False
nikolav,2.4017,0.7272,1,0,1,False
cowards,2.4017,0.7272,1,0,1,False
drink,2.4017,0.7272,1,0,1,False
dagestan,2.4017,0.7272,1,0,1,False
fidan,2.4017,0.7272,1,0,1,False
unfair,2.4017,0.7272,1,0,1,False
leah,2.4017,0.7272,1,0,1,False
burning,2.4017,0.7272,1,0,1,False
deposit,2.4017,0.7272,1,0,1,False
realtor,2.4017,0.7272,1,0,1,False
emin,2.4017,0.7272,1,0,1,False
crysis,2.4017,0.7272,1,0,1,False
asphalt,2.4017,0.7272,1,0,1,False
pepper,2.4017,0.7272,1,0,1,False
collision,2.4017,0.7272,1,0,1,False
remuneration,2.4017,0.7272,1,0,1,False
healthy,2.4017,0.7272,1,0,1,False
sauce,2.4017,0.7272,1,0,1,False
akmesjit,2.4017,0.7272,1,0,1,False
hectare,2.4017,0.7272,1,0,1,False
lord,2.4017,0.7272,1,0,1,False
crocus,2.4017,0.7272,1,0,1,False
arrogant,2.4017,0.7272,1,0,1,False
scandalous,2.4017,0.7272,1,0,1,False
slavyansk,2.4017,0.7272,1,0,1,False
sweater,2.4017,0.7272,1,0,1,False
sly,2.4017,0.7272,1,0,1,False
locality,2.4017,0.7272,1,0,1,False
punk,2.4017,0.7272,1,0,1,False
severity,2.4017,0.7272,1,0,1,False
ringleader,2.4017,0.7272,1,0,1,False
punishedr,2.4017,0.7272,1,0,1,False
nab,2.4017,0.7272,1,0,1,False
shusha,2.4017,0.7272,1,0,1,False
anglo,2.4017,0.7272,1,0,1,False
chite,2.4017,0.7272,1,0,1,False
tscs,2.4017,0.7272,1,0,1,False
gusar,2.4017,0.7272,1,0,1,False
outer,2.4017,0.7272,1,0,1,False
minded,2.4017,0.7272,1,0,1,False
legion,2.4017,0.7272,1,0,1,False
nakhichevan,2.4017,0.7272,1,0,1,False
instigator,2.4017,0.7272,1,0,1,False
sloppy,2.4017,0.7272,1,0,1,False
delicious,2.4017,0.7272,1,0,1,False
peel,2.4017,0.7272,1,0,1,False
pende,2.4017,0.7272,1,0,1,False
solutional,2.4017,0.7272,1,0,1,False
wanna,2.4017,0.7272,1,0,1,False
sacrilege,2.4017,0.7272,1,0,1,False
trading,2.4017,0.7272,1,0,1,False
pervert,2.4017,0.7272,1,0,1,False
silovist,2.4017,0.7272,1,0,1,False
cartoon,2.4017,0.7272,1,0,1,False
bookkeeping,2.4017,0.7272,1,0,1,False
uighur,2.4017,0.7272,1,0,1,False
roadwork,2.4017,0.7272,1,0,1,False
psyche,2.4017,0.7272,1,0,1,False
pawn,2.4017,0.7272,1,0,1,False
hitrit,2.4017,0.7272,1,0,1,False
rune,2.4017,0.7272,1,0,1,False
illiterate,2.4017,0.7272,1,0,1,False
communistization,2.4017,0.7272,1,0,1,False
sniffer,2.4017,0.7272,1,0,1,False
grade,2.4017,0.7272,1,0,1,False
blank,2.4017,0.7272,1,0,1,False
condescending,2.4017,0.7272,1,0,1,False
npp,2.4017,0.7272,1,0,1,False
gopaca,2.4017,0.7272,1,0,1,False
rosenbaum,2.4017,0.7272,1,0,1,False
affected,2.4017,0.7272,1,0,1,False
gambit,2.4017,0.7272,1,0,1,False
bagrathion,2.4017,0.7272,1,0,1,False
robe,2.4017,0.7272,1,0,1,False
fraternal,2.4017,0.7272,1,0,1,False
hurry,2.4017,0.7272,1,0,1,False
refrigerate,2.4017,0.7272,1,0,1,False
takge,2.4017,0.7272,1,0,1,False
gifted,2.4017,0.7272,1,0,1,False
schroeder,2.4017,0.7272,1,0,1,False
synch,2.4017,0.7272,1,0,1,False
gavrilovic,2.4017,0.7272,1,0,1,False
righteous,2.4017,0.7272,1,0,1,False
varnish,2.4017,0.7272,1,0,1,False
parasite,2.4017,0.7272,1,0,1,False
spokesperson,2.4017,0.7272,1,0,1,False
disorder,2.4017,0.7272,1,0,1,False
comedicate,2.4017,0.7272,1,0,1,False
bolya,2.4017,0.7272,1,0,1,False
kitty,2.4017,0.7272,1,0,1,False
trait,2.4017,0.7272,1,0,1,False
tuvin,2.4017,0.7272,1,0,1,False
unitary,2.4017,0.7272,1,0,1,False
cerkesia,2.4017,0.7272,1,0,1,False
bankruptcy,2.4017,0.7272,1,0,1,False
babu,2.4017,0.7272,1,0,1,False
minin,2.4017,0.7272,1,0,1,False
turkic,2.4017,0.7272,1,0,1,False
drumb,2.4017,0.7272,1,0,1,False
gulkin,2.4017,0.7272,1,0,1,False
moskva,2.4017,0.7272,1,0,1,False
glove,2.4017,0.7272,1,0,1,False
extinct,2.4017,0.7272,1,0,1,False
stubble,2.4017,0.7272,1,0,1,False
oshanovsky,2.4017,0.7272,1,0,1,False
volgier,2.4017,0.7272,1,0,1,False
estranged,2.4017,0.7272,1,0,1,False
stroll,2.4017,0.7272,1,0,1,False
hood,2.4017,0.7272,1,0,1,False
ankorija,2.4017,0.7272,1,0,1,False
prick,2.4017,0.7272,1,0,1,False
turkulov,2.4017,0.7272,1,0,1,False
twitch,2.4017,0.7272,1,0,1,False
counterpolypse,2.4017,0.7272,1,0,1,False
melnikov,2.4017,0.7272,1,0,1,False
vacuum,2.4017,0.7272,1,0,1,False
faeria,2.4017,0.7272,1,0,1,False
mosquito,2.4017,0.7272,1,0,1,False
caricature,2.4017,0.7272,1,0,1,False
unsinkable,2.4017,0.7272,1,0,1,False
parrot,2.4017,0.7272,1,0,1,False
miscalculation,2.4017,0.7272,1,0,1,False
diagnose,2.4017,0.7272,1,0,1,False
mrc,2.4017,0.7272,1,0,1,False
photoshoppe,2.4017,0.7272,1,0,1,False
incontinence,2.4017,0.7272,1,0,1,False
comedy,2.4017,0.7272,1,0,1,False
mousetrap,2.4017,0.7272,1,0,1,False
marguerite,2.4017,0.7272,1,0,1,False
chauvinism,2.4017,0.7272,1,0,1,False
aga,2.4017,0.7272,1,0,1,False
nostalgia,2.4017,0.7272,1,0,1,False
graham,2.4017,0.7272,1,0,1,False
abc,2.4017,0.7272,1,0,1,False
incitement,2.4017,0.7272,1,0,1,False
carcass,2.4017,0.7272,1,0,1,False
russianism,2.4017,0.7272,1,0,1,False
portrait,2.4017,0.7272,1,0,1,False
decommunify,2.4017,0.7272,1,0,1,False
hook,2.4017,0.7272,1,0,1,False
wec,2.4017,0.7272,1,0,1,False
saver,2.4017,0.7272,1,0,1,False
nibba,2.4017,0.7272,1,0,1,False
osta,2.4017,0.7272,1,0,1,False
tediousness,2.4017,0.7272,1,0,1,False
martyr,2.4017,0.7272,1,0,1,False
endline,2.4017,0.7272,1,0,1,False
optimistic,2.4017,0.7272,1,0,1,False
arsonist,2.4017,0.7272,1,0,1,False
presumptuous,2.4017,0.7272,1,0,1,False
pan,2.4017,0.7272,1,0,1,False
bargain,2.4017,0.7272,1,0,1,False
umm,2.4017,0.7272,1,0,1,False
bashkin,2.4017,0.7272,1,0,1,False
bryan,2.4017,0.7272,1,0,1,False
godless,2.4017,0.7272,1,0,1,False
known,2.4017,0.7272,1,0,1,False
tpp,2.4017,0.7272,1,0,1,False
destroyer,2.4017,0.7272,1,0,1,False
chtonic,2.4017,0.7272,1,0,1,False
yakutistan,2.4017,0.7272,1,0,1,False
sudge,2.4017,0.7272,1,0,1,False
reborn,2.4017,0.7272,1,0,1,False
bec,2.4017,0.7272,1,0,1,False
pompous,2.4017,0.7272,1,0,1,False
suicide,2.4017,0.7272,1,0,1,False
proletarian,2.4017,0.7272,1,0,1,False
captor,2.4017,0.7272,1,0,1,False
bullying,2.4017,0.7272,1,0,1,False
psych,2.4017,0.7272,1,0,1,False
apocalyptic,2.4017,0.7272,1,0,1,False
buddha,2.4017,0.7272,1,0,1,False
arksach,2.4017,0.7272,1,0,1,False
katerina,2.4017,0.7272,1,0,1,False
refrigerator,2.4017,0.7272,1,0,1,False
bairactars,2.4017,0.7272,1,0,1,False
arab,2.4017,0.7272,1,0,1,False
lugova,2.4017,0.7272,1,0,1,False
oslo,2.4017,0.7272,1,0,1,False
cpr,2.4017,0.7272,1,0,1,False
bonfire,2.4017,0.7272,1,0,1,False
scratch,2.4017,0.7272,1,0,1,False
slick,2.4017,0.7272,1,0,1,False
alexandre,2.4017,0.7272,1,0,1,False
panfilovians,2.4017,0.7272,1,0,1,False
yak,2.4017,0.7272,1,0,1,False
leninism,2.4017,0.7272,1,0,1,False
arson,2.4017,0.7272,1,0,1,False
undisguised,2.4017,0.7272,1,0,1,False
tampa,2.4017,0.7272,1,0,1,False
turquoise,2.4017,0.7272,1,0,1,False
tavritic,2.4017,0.7272,1,0,1,False
turetz,2.4017,0.7272,1,0,1,False
soap,2.4017,0.7272,1,0,1,False
gunna,2.4017,0.7272,1,0,1,False
liveov,2.4017,0.7272,1,0,1,False
dimensional,2.4017,0.7272,1,0,1,False
horse,2.4017,0.7272,1,0,1,False
albion,2.4017,0.7272,1,0,1,False
vazyuks,2.4017,0.7272,1,0,1,False
yarovaya,2.4017,0.7272,1,0,1,False
mmr,2.4017,0.7272,1,0,1,False
distil,2.4017,0.7272,1,0,1,False
controvertible,2.4017,0.7272,1,0,1,False
porcine,2.4017,0.7272,1,0,1,False
chernigovs,2.4017,0.7272,1,0,1,False
bruise,2.4017,0.7272,1,0,1,False
georgie,2.4017,0.7272,1,0,1,False
pierce,2.4017,0.7272,1,0,1,False
quasi,2.4017,0.7272,1,0,1,False
swing,2.4017,0.7272,1,0,1,False
litigation,2.4017,0.7272,1,0,1,False
popovka,2.4017,0.7272,1,0,1,False
saudi,2.4017,0.7272,1,0,1,False
paratrooper,2.4017,0.7272,1,0,1,False
ignite,2.4017,0.7272,1,0,1,False
unhealthy,2.4017,0.7272,1,0,1,False
koruskavce,2.4017,0.7272,1,0,1,False
saying,2.4017,0.7272,1,0,1,False
pledge,2.4017,0.7272,1,0,1,False
transcript,2.4017,0.7272,1,0,1,False
bla,2.4017,0.7272,1,0,1,False
beef,2.4017,0.7272,1,0,1,False
acquisition,2.4017,0.7272,1,0,1,False
cab,2.4017,0.7272,1,0,1,False
monstrous,2.4017,0.7272,1,0,1,False
rubber,2.4017,0.7272,1,0,1,False
conqueror,2.4017,0.7272,1,0,1,False
commoner,2.4017,0.7272,1,0,1,False
screamer,2.4017,0.7272,1,0,1,False
phobia,2.4017,0.7272,1,0,1,False
thunderstorm,2.4017,0.7272,1,0,1,False
slave,2.4017,0.7272,1,0,1,False
misery,2.4017,0.7272,1,0,1,False
thread,2.4017,0.7272,1,0,1,False
grieve,2.4017,0.7272,1,0,1,False
tukhmanov,2.4017,0.7272,1,0,1,False
diversion,2.4017,0.7272,1,0,1,False
homemade,2.4017,0.7272,1,0,1,False
wilderness,2.4017,0.7272,1,0,1,False
pophosal,2.4017,0.7272,1,0,1,False
forrestol,2.4017,0.7272,1,0,1,False
unrecoverable,2.4017,0.7272,1,0,1,False
cosack,2.4017,0.7272,1,0,1,False
prc,2.4017,0.7272,1,0,1,False
annexia,2.4017,0.7272,1,0,1,False
pantürkism,2.4017,0.7272,1,0,1,False
socialism,2.4017,0.7272,1,0,1,False
genius,2.4017,0.7272,1,0,1,False
gasoline,2.4017,0.7272,1,0,1,False
eagle,2.4017,0.7272,1,0,1,False
conciliation,2.4017,0.7272,1,0,1,False
spontaneous,2.4017,0.7272,1,0,1,False
expression,2.4017,0.7272,1,0,1,False
karabakh,2.4017,0.7272,1,0,1,False
bread,2.4017,0.7272,1,0,1,False
fore,2.4017,0.7272,1,0,1,False
delegate,2.4017,0.7272,1,0,1,False
briefing,2.4017,0.7272,1,0,1,False
counterintelligence,2.4017,0.7272,1,0,1,False
bomond,2.4017,0.7272,1,0,1,False
caspian,2.4017,0.7272,1,0,1,False
pregnant,2.4017,0.7272,1,0,1,False
thorny,2.4017,0.7272,1,0,1,False
unicameral,2.4017,0.7272,1,0,1,False
tskhinvali,2.4017,0.7272,1,0,1,False
doc,2.4017,0.7272,1,0,1,False
politics,2.4017,0.7272,1,0,1,False
pond,2.4017,0.7272,1,0,1,False
opera,2.4017,0.7272,1,0,1,False
antons,2.4017,0.7272,1,0,1,False
millionaire,2.4017,0.7272,1,0,1,False
maim,2.4017,0.7272,1,0,1,False
sudje,2.4017,0.7272,1,0,1,False
snap,2.4017,0.7272,1,0,1,False
parachute,2.4017,0.7272,1,0,1,False
massengers,2.4017,0.7272,1,0,1,False
reservoir,2.4017,0.7272,1,0,1,False
cryptographer,2.4017,0.7272,1,0,1,False
infanticide,2.4017,0.7272,1,0,1,False
surzyk,2.4017,0.7272,1,0,1,False
networks,2.4017,0.7272,1,0,1,False
cattle,2.4017,0.7272,1,0,1,False
excite,2.4017,0.7272,1,0,1,False
gillac,2.4017,0.7272,1,0,1,False
shede,2.4017,0.7272,1,0,1,False
emissaries,2.4017,0.7272,1,0,1,False
designate,2.4017,0.7272,1,0,1,False
sun,2.4017,0.7272,1,0,1,False
martinovic,2.4017,0.7272,1,0,1,False
intelligent,2.4017,0.7272,1,0,1,False
mid,2.4017,0.7272,1,0,1,False
criticizingly,2.4017,0.7272,1,0,1,False
defenseer,2.4017,0.7272,1,0,1,False
gebels,2.4017,0.7272,1,0,1,False
inerte,2.4017,0.7272,1,0,1,False
statistics,2.4017,0.7272,1,0,1,False
linkage,2.4017,0.7272,1,0,1,False
amba,2.4017,0.7272,1,0,1,False
alcohol,2.4017,0.7272,1,0,1,False
genka,2.4017,0.7272,1,0,1,False
potemkin,2.4017,0.7272,1,0,1,False
fulfillment,2.4017,0.7272,1,0,1,False
farrahova,2.4017,0.7272,1,0,1,False
vohenkor,2.4017,0.7272,1,0,1,False
gray,2.4017,0.7272,1,0,1,False
sandibaeva,2.4017,0.7272,1,0,1,False
mcgowvern,2.4017,0.7272,1,0,1,False
novoroscia,2.4017,0.7272,1,0,1,False
loaning,2.4017,0.7272,1,0,1,False
outstanding,2.4017,0.7272,1,0,1,False
cock,2.4017,0.7272,1,0,1,False
orthodoxy,2.4017,0.7272,1,0,1,False
rent,2.4017,0.7272,1,0,1,False
harmonious,2.4017,0.7272,1,0,1,False
euphoria,2.4017,0.7272,1,0,1,False
lvov,2.4017,0.7272,1,0,1,False
stocker,2.4017,0.7272,1,0,1,False
shove,2.4017,0.7272,1,0,1,False
basta,2.4017,0.7272,1,0,1,False
charleman,2.4017,0.7272,1,0,1,False
peek,2.4017,0.7272,1,0,1,False
knife,2.4017,0.7272,1,0,1,False
javelinas,2.4017,0.7272,1,0,1,False
redouble,2.4017,0.7272,1,0,1,False
leash,2.4017,0.7272,1,0,1,False
binding,2.4017,0.7272,1,0,1,False
rod,2.4017,0.7272,1,0,1,False
rdf,2.4017,0.7272,1,0,1,False
grandkid,2.4017,0.7272,1,0,1,False
disgruntled,2.4017,0.7272,1,0,1,False
damn,2.4017,0.7272,1,0,1,False
gilaka,2.4017,0.7272,1,0,1,False
balcony,2.4017,0.7272,1,0,1,False
chorus,2.4017,0.7272,1,0,1,False
frankov,2.4017,0.7272,1,0,1,False
thrower,2.4017,0.7272,1,0,1,False
paopano,2.4017,0.7272,1,0,1,False
inclined,2.4017,0.7272,1,0,1,False
crivorous,2.4017,0.7272,1,0,1,False
runway,2.4017,0.7272,1,0,1,False
australia,2.4017,0.7272,1,0,1,False
environ,2.4017,0.7272,1,0,1,False
rabbi,2.4017,0.7272,1,0,1,False
adviceization,2.4017,0.7272,1,0,1,False
subsequent,2.4017,0.7272,1,0,1,False
belly,2.4017,0.7272,1,0,1,False
falshinian,2.4017,0.7272,1,0,1,False
quartet,2.4017,0.7272,1,0,1,False
forte,2.4017,0.7272,1,0,1,False
rural,2.4017,0.7272,1,0,1,False
luxurious,2.4017,0.7272,1,0,1,False
therapy,2.4017,0.7272,1,0,1,False
sordid,2.4017,0.7272,1,0,1,False
savchuk,2.4017,0.7272,1,0,1,False
horde,2.4017,0.7272,1,0,1,False
defame,2.4017,0.7272,1,0,1,False
eleventh,2.4017,0.7272,1,0,1,False
birds,2.4017,0.7272,1,0,1,False
counselor,2.4017,0.7272,1,0,1,False
volkovo,2.4017,0.7272,1,0,1,False
fitting,2.4017,0.7272,1,0,1,False
beginner,2.4017,0.7272,1,0,1,False
crippled,2.4017,0.7272,1,0,1,False
logo,2.4017,0.7272,1,0,1,False
disco,2.4017,0.7272,1,0,1,False
baijumenov,2.4017,0.7272,1,0,1,False
whale,2.4017,0.7272,1,0,1,False
sportswoman,2.4017,0.7272,1,0,1,False
suligowka,2.4017,0.7272,1,0,1,False
forgave,2.4017,0.7272,1,0,1,False
breakdown,2.4017,0.7272,1,0,1,False
cream,2.4017,0.7272,1,0,1,False
foul,2.4017,0.7272,1,0,1,False
couch,2.4017,0.7272,1,0,1,False
representation,2.4017,0.7272,1,0,1,False
monthly,2.4017,0.7272,1,0,1,False
adigea,2.4017,0.7272,1,0,1,False
speaking,2.4017,0.7272,1,0,1,False
looting,2.4017,0.7272,1,0,1,False
hmelnitsky,2.4017,0.7272,1,0,1,False
wrap,2.4017,0.7272,1,0,1,False
inflammable,2.4017,0.7272,1,0,1,False
meloni,2.4017,0.7272,1,0,1,False
recep,2.4017,0.7272,1,0,1,False
tupik,2.4017,0.7272,1,0,1,False
petra,2.4017,0.7272,1,0,1,False
minfina,2.4017,0.7272,1,0,1,False
hutus,2.4017,0.7272,1,0,1,False
sebe,2.4017,0.7272,1,0,1,False
photography,2.4017,0.7272,1,0,1,False
customer,2.4017,0.7272,1,0,1,False
irena,2.4017,0.7272,1,0,1,False
correspondent,2.4017,0.7272,1,0,1,False
telege,2.4017,0.7272,1,0,1,False
greet,2.4017,0.7272,1,0,1,False
sensational,2.4017,0.7272,1,0,1,False
purify,2.4017,0.7272,1,0,1,False
annalena,2.4017,0.7272,1,0,1,False
filipinos,2.4017,0.7272,1,0,1,False
temple,2.4017,0.7272,1,0,1,False
statists,2.4017,0.7272,1,0,1,False
southur,2.4017,0.7272,1,0,1,False
separation,2.4017,0.7272,1,0,1,False
marking,2.4017,0.7272,1,0,1,False
chernigov,2.4017,0.7272,1,0,1,False
bellinsgausen,2.4017,0.7272,1,0,1,False
horizon,2.4017,0.7272,1,0,1,False
pasha,2.4017,0.7272,1,0,1,False
spar,2.4017,0.7272,1,0,1,False
outrun,2.4017,0.7272,1,0,1,False
protégé,2.4017,0.7272,1,0,1,False
boutathera,2.4017,0.7272,1,0,1,False
joe,2.4017,0.7272,1,0,1,False
saboteur,2.4017,0.7272,1,0,1,False
loot,2.4017,0.7272,1,0,1,False
mockery,2.4017,0.7272,1,0,1,False
waiver,2.4017,0.7272,1,0,1,False
foreseeable,2.4017,0.7272,1,0,1,False
suit,2.4017,0.7272,1,0,1,False
agitator,2.4017,0.7272,1,0,1,False
molecule,2.4017,0.7272,1,0,1,False
residual,2.4017,0.7272,1,0,1,False
executioner,2.4017,0.7272,1,0,1,False
tenth,2.4017,0.7272,1,0,1,False
dramatist,2.4017,0.7272,1,0,1,False
paruba,2.4017,0.7272,1,0,1,False
platner,2.4017,0.7272,1,0,1,False
utmost,2.4017,0.7272,1,0,1,False
reciprocal,2.4017,0.7272,1,0,1,False
mayan,2.4017,0.7272,1,0,1,False
villa,2.4017,0.7272,1,0,1,False
patriarchy,2.4017,0.7272,1,0,1,False
entrance,2.4017,0.7272,1,0,1,False
stereotype,2.4017,0.7272,1,0,1,False
precede,2.4017,0.7272,1,0,1,False
fulton,2.4017,0.7272,1,0,1,False
phobic,2.4017,0.7272,1,0,1,False
lehman,2.4017,0.7272,1,0,1,False
independency,2.4017,0.7272,1,0,1,False
eurodiplomatics,2.4017,0.7272,1,0,1,False
goodness,2.4017,0.7272,1,0,1,False
unbalanced,2.4017,0.7272,1,0,1,False
tianjin,2.4017,0.7272,1,0,1,False
agarsphere,2.4017,0.7272,1,0,1,False
mourning,2.4017,0.7272,1,0,1,False
cauldron,2.4017,0.7272,1,0,1,False
antisocial,2.4017,0.7272,1,0,1,False
illiteracy,2.4017,0.7272,1,0,1,False
bashkart,2.4017,0.7272,1,0,1,False
instructor,2.4017,0.7272,1,0,1,False
rib,2.4017,0.7272,1,0,1,False
chuba,2.4017,0.7272,1,0,1,False
bracket,2.4017,0.7272,1,0,1,False
jules,2.4017,0.7272,1,0,1,False
spoil,2.4017,0.7272,1,0,1,False
jealous,2.4017,0.7272,1,0,1,False
biotualete,2.4017,0.7272,1,0,1,False
swd,2.4017,0.7272,1,0,1,False
echelon,2.4017,0.7272,1,0,1,False
homosexual,2.4017,0.7272,1,0,1,False
circassians,2.4017,0.7272,1,0,1,False
kartapolov,2.4017,0.7272,1,0,1,False
grudge,2.4017,0.7272,1,0,1,False
watzap,2.4017,0.7272,1,0,1,False
literated,2.4017,0.7272,1,0,1,False
realist,2.4017,0.7272,1,0,1,False
nightingale,2.4017,0.7272,1,0,1,False
scare,2.4017,0.7272,1,0,1,False
impulsus,2.4017,0.7272,1,0,1,False
talented,2.4017,0.7272,1,0,1,False
communization,2.4017,0.7272,1,0,1,False
sir,2.4017,0.7272,1,0,1,False
drang,2.4017,0.7272,1,0,1,False
petition,2.4017,0.7272,1,0,1,False
tambur,2.4017,0.7272,1,0,1,False
intermingle,2.4017,0.7272,1,0,1,False
interim,2.4017,0.7272,1,0,1,False
tango,2.4017,0.7272,1,0,1,False
indirect,2.4017,0.7272,1,0,1,False
frequency,2.4017,0.7272,1,0,1,False
bluffiest,2.4017,0.7272,1,0,1,False
forbidden,2.4017,0.7272,1,0,1,False
recalcitrant,2.4017,0.7272,1,0,1,False
huseynov,2.4017,0.7272,1,0,1,False
pakistan,2.4017,0.7272,1,0,1,False
overplay,2.4017,0.7272,1,0,1,False
itishnikovs,2.4017,0.7272,1,0,1,False
cubanichbek,2.4017,0.7272,1,0,1,False
moron,2.4017,0.7272,1,0,1,False
rosfinthore,2.4017,0.7272,1,0,1,False
masterpiece,2.4017,0.7272,1,0,1,False
obedient,2.4017,0.7272,1,0,1,False
barin,2.4017,0.7272,1,0,1,False
farengeit,2.4017,0.7272,1,0,1,False
glitter,2.4017,0.7272,1,0,1,False
alia,2.4017,0.7272,1,0,1,False
