word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
beating,2.4333,0.7367,1,0,1,False
compose,2.4333,0.7367,1,0,1,False
shajaiya,2.4333,0.7367,1,0,1,False
euphoria,2.4333,0.7367,1,0,1,False
fault,2.4333,0.7367,1,0,1,False
cocktail,2.4333,0.7367,1,0,1,False
col,2.4333,0.7367,1,0,1,False
kush,2.4333,0.7367,1,0,1,False
puppeteer,2.4333,0.7367,1,0,1,False
elad,2.4333,0.7367,1,0,1,False
neutralization,2.4333,0.7367,1,0,1,False
regulating,2.4333,0.7367,1,0,1,False
suicide,2.4333,0.7367,1,0,1,False
abra,2.4333,0.7367,1,0,1,False
reagan,2.4333,0.7367,1,0,1,False
dispersal,2.4333,0.7367,1,0,1,False
variable,2.4333,0.7367,1,0,1,False
groan,2.4333,0.7367,1,0,1,False
longitudinal,2.4333,0.7367,1,0,1,False
unranked,2.4333,0.7367,1,0,1,False
networking,2.4333,0.7367,1,0,1,False
unfathomable,2.4333,0.7367,1,0,1,False
incumbent,2.4333,0.7367,1,0,1,False
coordinate,2.4333,0.7367,1,0,1,False
exponential,2.4333,0.7367,1,0,1,False
learner,2.4333,0.7367,1,0,1,False
exemption,2.4333,0.7367,1,0,1,False
taqiyya,2.4333,0.7367,1,0,1,False
hisham,2.4333,0.7367,1,0,1,False
feeding,2.4333,0.7367,1,0,1,False
alienate,2.4333,0.7367,1,0,1,False
occasional,2.4333,0.7367,1,0,1,False
shipment,2.4333,0.7367,1,0,1,False
chessboard,2.4333,0.7367,1,0,1,False
hijacking,2.4333,0.7367,1,0,1,False
contestant,2.4333,0.7367,1,0,1,False
decrease,2.4333,0.7367,1,0,1,False
warlord,2.4333,0.7367,1,0,1,False
tower,2.4333,0.7367,1,0,1,False
misunderstood,2.4333,0.7367,1,0,1,False
mediate,2.4333,0.7367,1,0,1,False
defamation,2.4333,0.7367,1,0,1,False
plunder,2.4333,0.7367,1,0,1,False
merit,2.4333,0.7367,1,0,1,False
authenticity,2.4333,0.7367,1,0,1,False
rampant,2.4333,0.7367,1,0,1,False
losers,2.4333,0.7367,1,0,1,False
pronounced,2.4333,0.7367,1,0,1,False
herald,2.4333,0.7367,1,0,1,False
twist,2.4333,0.7367,1,0,1,False
resign,2.4333,0.7367,1,0,1,False
synchronize,2.4333,0.7367,1,0,1,False
frightening,2.4333,0.7367,1,0,1,False
bemil,2.4333,0.7367,1,0,1,False
confess,2.4333,0.7367,1,0,1,False
forgive,2.4333,0.7367,1,0,1,False
aden,2.4333,0.7367,1,0,1,False
walls,2.4333,0.7367,1,0,1,False
aesthetic,2.4333,0.7367,1,0,1,False
jimmy,2.4333,0.7367,1,0,1,False
unsubstantiated,2.4333,0.7367,1,0,1,False
shavei,2.4333,0.7367,1,0,1,False
prudent,2.4333,0.7367,1,0,1,False
rub,2.4333,0.7367,1,0,1,False
arie,2.4333,0.7367,1,0,1,False
equanimity,2.4333,0.7367,1,0,1,False
delegitimize,2.4333,0.7367,1,0,1,False
madha,2.4333,0.7367,1,0,1,False
tzachi,2.4333,0.7367,1,0,1,False
atlas,2.4333,0.7367,1,0,1,False
pant,2.4333,0.7367,1,0,1,False
handful,2.4333,0.7367,1,0,1,False
centers,2.4333,0.7367,1,0,1,False
uniformity,2.4333,0.7367,1,0,1,False
eran,2.4333,0.7367,1,0,1,False
enthusiastic,2.4333,0.7367,1,0,1,False
marvel,2.4333,0.7367,1,0,1,False
serbian,2.4333,0.7367,1,0,1,False
sinhur,2.4333,0.7367,1,0,1,False
gruyali,2.4333,0.7367,1,0,1,False
aerospace,2.4333,0.7367,1,0,1,False
whistle,2.4333,0.7367,1,0,1,False
rash,2.4333,0.7367,1,0,1,False
bureaucrat,2.4333,0.7367,1,0,1,False
observance,2.4333,0.7367,1,0,1,False
identical,2.4333,0.7367,1,0,1,False
donaro,2.4333,0.7367,1,0,1,False
messianic,2.4333,0.7367,1,0,1,False
multidisciplinary,2.4333,0.7367,1,0,1,False
score,2.4333,0.7367,1,0,1,False
hever,2.4333,0.7367,1,0,1,False
lipshitz,2.4333,0.7367,1,0,1,False
edit,2.4333,0.7367,1,0,1,False
directors,2.4333,0.7367,1,0,1,False
catalyst,2.4333,0.7367,1,0,1,False
winery,2.4333,0.7367,1,0,1,False
prosper,2.4333,0.7367,1,0,1,False
inform,2.4333,0.7367,1,0,1,False
brak,2.4333,0.7367,1,0,1,False
evaporate,2.4333,0.7367,1,0,1,False
misinterpret,2.4333,0.7367,1,0,1,False
vashem,2.4333,0.7367,1,0,1,False
condescension,2.4333,0.7367,1,0,1,False
tiktok,2.4333,0.7367,1,0,1,False
dispensation,2.4333,0.7367,1,0,1,False
slobodan,2.4333,0.7367,1,0,1,False
groundbreaking,2.4333,0.7367,1,0,1,False
elders,2.4333,0.7367,1,0,1,False
admiration,2.4333,0.7367,1,0,1,False
heated,2.4333,0.7367,1,0,1,False
equilibrium,2.4333,0.7367,1,0,1,False
outlier,2.4333,0.7367,1,0,1,False
rachel,2.4333,0.7367,1,0,1,False
kidney,2.4333,0.7367,1,0,1,False
gentile,2.4333,0.7367,1,0,1,False
paranoid,2.4333,0.7367,1,0,1,False
opposed,2.4333,0.7367,1,0,1,False
intolerable,2.4333,0.7367,1,0,1,False
dodge,2.4333,0.7367,1,0,1,False
excise,2.4333,0.7367,1,0,1,False
shrine,2.4333,0.7367,1,0,1,False
kosher,2.4333,0.7367,1,0,1,False
climb,2.4333,0.7367,1,0,1,False
inss,2.4333,0.7367,1,0,1,False
grateful,2.4333,0.7367,1,0,1,False
incentivize,2.4333,0.7367,1,0,1,False
fringe,2.4333,0.7367,1,0,1,False
statesman,2.4333,0.7367,1,0,1,False
conjunction,2.4333,0.7367,1,0,1,False
unthinkable,2.4333,0.7367,1,0,1,False
respectful,2.4333,0.7367,1,0,1,False
virus,2.4333,0.7367,1,0,1,False
idan,2.4333,0.7367,1,0,1,False
talented,2.4333,0.7367,1,0,1,False
treacherous,2.4333,0.7367,1,0,1,False
ilham,2.4333,0.7367,1,0,1,False
demon,2.4333,0.7367,1,0,1,False
despondency,2.4333,0.7367,1,0,1,False
sight,2.4333,0.7367,1,0,1,False
soundtrack,2.4333,0.7367,1,0,1,False
bible,2.4333,0.7367,1,0,1,False
unqualified,2.4333,0.7367,1,0,1,False
fountain,2.4333,0.7367,1,0,1,False
pompey,2.4333,0.7367,1,0,1,False
observe,2.4333,0.7367,1,0,1,False
labyrinth,2.4333,0.7367,1,0,1,False
indifference,2.4333,0.7367,1,0,1,False
reexamine,2.4333,0.7367,1,0,1,False
chemical,2.4333,0.7367,1,0,1,False
sabbath,2.4333,0.7367,1,0,1,False
restrained,2.4333,0.7367,1,0,1,False
horseshoe,2.4333,0.7367,1,0,1,False
odd,2.4333,0.7367,1,0,1,False
biased,2.4333,0.7367,1,0,1,False
forgetfulness,2.4333,0.7367,1,0,1,False
stroke,2.4333,0.7367,1,0,1,False
anarchist,2.4333,0.7367,1,0,1,False
philanthropist,2.4333,0.7367,1,0,1,False
bubble,2.4333,0.7367,1,0,1,False
shredder,2.4333,0.7367,1,0,1,False
militarilyto,2.4333,0.7367,1,0,1,False
polarize,2.4333,0.7367,1,0,1,False
winner,2.4333,0.7367,1,0,1,False
quantity,2.4333,0.7367,1,0,1,False
attitude,2.4333,0.7367,1,0,1,False
germans,2.4333,0.7367,1,0,1,False
plague,2.4333,0.7367,1,0,1,False
authorize,2.4333,0.7367,1,0,1,False
delivery,2.4333,0.7367,1,0,1,False
truck,2.4333,0.7367,1,0,1,False
embarrassing,2.4333,0.7367,1,0,1,False
cosmetic,2.4333,0.7367,1,0,1,False
unimportant,2.4333,0.7367,1,0,1,False
pop,2.4333,0.7367,1,0,1,False
underestimation,2.4333,0.7367,1,0,1,False
mud,2.4333,0.7367,1,0,1,False
hadara,2.4333,0.7367,1,0,1,False
desalination,2.4333,0.7367,1,0,1,False
tick,2.4333,0.7367,1,0,1,False
happiness,2.4333,0.7367,1,0,1,False
wield,2.4333,0.7367,1,0,1,False
legitimization,2.4333,0.7367,1,0,1,False
stalling,2.4333,0.7367,1,0,1,False
miami,2.4333,0.7367,1,0,1,False
inter,2.4333,0.7367,1,0,1,False
tour,2.4333,0.7367,1,0,1,False
misalign,2.4333,0.7367,1,0,1,False
boot,2.4333,0.7367,1,0,1,False
stack,2.4333,0.7367,1,0,1,False
lonely,2.4333,0.7367,1,0,1,False
complacent,2.4333,0.7367,1,0,1,False
rebranding,2.4333,0.7367,1,0,1,False
smog,2.4333,0.7367,1,0,1,False
straw,2.4333,0.7367,1,0,1,False
hub,2.4333,0.7367,1,0,1,False
brigadier,2.4333,0.7367,1,0,1,False
childhood,2.4333,0.7367,1,0,1,False
conventional,2.4333,0.7367,1,0,1,False
romanticization,2.4333,0.7367,1,0,1,False
gottlieb,2.4333,0.7367,1,0,1,False
gavin,2.4333,0.7367,1,0,1,False
kibbutz,2.4333,0.7367,1,0,1,False
patriarchal,2.4333,0.7367,1,0,1,False
rearguard,2.4333,0.7367,1,0,1,False
bench,2.4333,0.7367,1,0,1,False
grind,2.4333,0.7367,1,0,1,False
disconnection,2.4333,0.7367,1,0,1,False
eclipse,2.4333,0.7367,1,0,1,False
clandestine,2.4333,0.7367,1,0,1,False
departments,2.4333,0.7367,1,0,1,False
grosseth,2.4333,0.7367,1,0,1,False
strock,2.4333,0.7367,1,0,1,False
recreate,2.4333,0.7367,1,0,1,False
zvi,2.4333,0.7367,1,0,1,False
abnormal,2.4333,0.7367,1,0,1,False
app,2.4333,0.7367,1,0,1,False
neighbouring,2.4333,0.7367,1,0,1,False
patronage,2.4333,0.7367,1,0,1,False
expansionism,2.4333,0.7367,1,0,1,False
refreshment,2.4333,0.7367,1,0,1,False
hamper,2.4333,0.7367,1,0,1,False
greek,2.4333,0.7367,1,0,1,False
utilization,2.4333,0.7367,1,0,1,False
tali,2.4333,0.7367,1,0,1,False
dragging,2.4333,0.7367,1,0,1,False
epidemiological,2.4333,0.7367,1,0,1,False
intrusion,2.4333,0.7367,1,0,1,False
starmer,2.4333,0.7367,1,0,1,False
insider,2.4333,0.7367,1,0,1,False
unbridled,2.4333,0.7367,1,0,1,False
singing,2.4333,0.7367,1,0,1,False
infidel,2.4333,0.7367,1,0,1,False
merchant,2.4333,0.7367,1,0,1,False
loneliness,2.4333,0.7367,1,0,1,False
extortion,2.4333,0.7367,1,0,1,False
lag,2.4333,0.7367,1,0,1,False
indo,2.4333,0.7367,1,0,1,False
eradication,2.4333,0.7367,1,0,1,False
modesty,2.4333,0.7367,1,0,1,False
conciliatory,2.4333,0.7367,1,0,1,False
caliph,2.4333,0.7367,1,0,1,False
imprison,2.4333,0.7367,1,0,1,False
concerned,2.4333,0.7367,1,0,1,False
testify,2.4333,0.7367,1,0,1,False
experiment,2.4333,0.7367,1,0,1,False
chestnut,2.4333,0.7367,1,0,1,False
obscene,2.4333,0.7367,1,0,1,False
stupid,2.4333,0.7367,1,0,1,False
vip,2.4333,0.7367,1,0,1,False
oppressor,2.4333,0.7367,1,0,1,False
newspaper,2.4333,0.7367,1,0,1,False
obscenity,2.4333,0.7367,1,0,1,False
giuliani,2.4333,0.7367,1,0,1,False
sabbatical,2.4333,0.7367,1,0,1,False
sarcasm,2.4333,0.7367,1,0,1,False
mubarak,2.4333,0.7367,1,0,1,False
unbuyable,2.4333,0.7367,1,0,1,False
peer,2.4333,0.7367,1,0,1,False
camps,2.4333,0.7367,1,0,1,False
shutdown,2.4333,0.7367,1,0,1,False
spectacle,2.4333,0.7367,1,0,1,False
shatter,2.4333,0.7367,1,0,1,False
productivity,2.4333,0.7367,1,0,1,False
wet,2.4333,0.7367,1,0,1,False
chart,2.4333,0.7367,1,0,1,False
guy,2.4333,0.7367,1,0,1,False
indonesia,2.4333,0.7367,1,0,1,False
talik,2.4333,0.7367,1,0,1,False
choke,2.4333,0.7367,1,0,1,False
precision,2.4333,0.7367,1,0,1,False
splendour,2.4333,0.7367,1,0,1,False
isaiah,2.4333,0.7367,1,0,1,False
frequent,2.4333,0.7367,1,0,1,False
judean,2.4333,0.7367,1,0,1,False
yoel,2.4333,0.7367,1,0,1,False
rial,2.4333,0.7367,1,0,1,False
diabolicality,2.4333,0.7367,1,0,1,False
poisonous,2.4333,0.7367,1,0,1,False
alarming,2.4333,0.7367,1,0,1,False
bleeding,2.4333,0.7367,1,0,1,False
spaces,2.4333,0.7367,1,0,1,False
skin,2.4333,0.7367,1,0,1,False
zeitun,2.4333,0.7367,1,0,1,False
statistic,2.4333,0.7367,1,0,1,False
ghf,2.4333,0.7367,1,0,1,False
magnetize,2.4333,0.7367,1,0,1,False
bishara,2.4333,0.7367,1,0,1,False
jezreel,2.4333,0.7367,1,0,1,False
manager,2.4333,0.7367,1,0,1,False
warm,2.4333,0.7367,1,0,1,False
radiate,2.4333,0.7367,1,0,1,False
prosecute,2.4333,0.7367,1,0,1,False
fat,2.4333,0.7367,1,0,1,False
shmona,2.4333,0.7367,1,0,1,False
intrinsic,2.4333,0.7367,1,0,1,False
piercing,2.4333,0.7367,1,0,1,False
atomic,2.4333,0.7367,1,0,1,False
gratitude,2.4333,0.7367,1,0,1,False
ganz,2.4333,0.7367,1,0,1,False
magnetic,2.4333,0.7367,1,0,1,False
targeted,2.4333,0.7367,1,0,1,False
tranquillity,2.4333,0.7367,1,0,1,False
scarlet,2.4333,0.7367,1,0,1,False
sonic,2.4333,0.7367,1,0,1,False
temple,2.4333,0.7367,1,0,1,False
servitude,2.4333,0.7367,1,0,1,False
luck,2.4333,0.7367,1,0,1,False
surprised,2.4333,0.7367,1,0,1,False
yeltsin,2.4333,0.7367,1,0,1,False
geo,2.4333,0.7367,1,0,1,False
ration,2.4333,0.7367,1,0,1,False
paper,2.4333,0.7367,1,0,1,False
unmanned,2.4333,0.7367,1,0,1,False
foreseeable,2.4333,0.7367,1,0,1,False
suit,2.4333,0.7367,1,0,1,False
sociological,2.4333,0.7367,1,0,1,False
pawn,2.4333,0.7367,1,0,1,False
sect,2.4333,0.7367,1,0,1,False
straight,2.4333,0.7367,1,0,1,False
predetermine,2.4333,0.7367,1,0,1,False
outdated,2.4333,0.7367,1,0,1,False
illustrative,2.4333,0.7367,1,0,1,False
shtetl,2.4333,0.7367,1,0,1,False
hill,2.4333,0.7367,1,0,1,False
contiguity,2.4333,0.7367,1,0,1,False
writing,2.4333,0.7367,1,0,1,False
relaxation,2.4333,0.7367,1,0,1,False
camper,2.4333,0.7367,1,0,1,False
ironic,2.4333,0.7367,1,0,1,False
halachic,2.4333,0.7367,1,0,1,False
emissary,2.4333,0.7367,1,0,1,False
agam,2.4333,0.7367,1,0,1,False
elizabeth,2.4333,0.7367,1,0,1,False
concerted,2.4333,0.7367,1,0,1,False
etzion,2.4333,0.7367,1,0,1,False
joseph,2.4333,0.7367,1,0,1,False
mobileya,2.4333,0.7367,1,0,1,False
cow,2.4333,0.7367,1,0,1,False
stern,2.4333,0.7367,1,0,1,False
superintendent,2.4333,0.7367,1,0,1,False
commons,2.4333,0.7367,1,0,1,False
champion,2.4333,0.7367,1,0,1,False
firas,2.4333,0.7367,1,0,1,False
clasp,2.4333,0.7367,1,0,1,False
bren,2.4333,0.7367,1,0,1,False
shun,2.4333,0.7367,1,0,1,False
communicate,2.4333,0.7367,1,0,1,False
boxthey,2.4333,0.7367,1,0,1,False
concert,2.4333,0.7367,1,0,1,False
evolve,2.4333,0.7367,1,0,1,False
unconnected,2.4333,0.7367,1,0,1,False
signatory,2.4333,0.7367,1,0,1,False
devoted,2.4333,0.7367,1,0,1,False
rotational,2.4333,0.7367,1,0,1,False
edition,2.4333,0.7367,1,0,1,False
dot,2.4333,0.7367,1,0,1,False
potentiality,2.4333,0.7367,1,0,1,False
deafening,2.4333,0.7367,1,0,1,False
stale,2.4333,0.7367,1,0,1,False
takeover,2.4333,0.7367,1,0,1,False
guailli,2.4333,0.7367,1,0,1,False
designer,2.4333,0.7367,1,0,1,False
yariv,2.4333,0.7367,1,0,1,False
protestor,2.4333,0.7367,1,0,1,False
porat,2.4333,0.7367,1,0,1,False
cnn,2.4333,0.7367,1,0,1,False
calling,2.4333,0.7367,1,0,1,False
jackpot,2.4333,0.7367,1,0,1,False
theatre,2.4333,0.7367,1,0,1,False
offender,2.4333,0.7367,1,0,1,False
softness,2.4333,0.7367,1,0,1,False
ash,2.4333,0.7367,1,0,1,False
drill,2.4333,0.7367,1,0,1,False
industries,2.4333,0.7367,1,0,1,False
incompatible,2.4333,0.7367,1,0,1,False
abstraction,2.4333,0.7367,1,0,1,False
illustration,2.4333,0.7367,1,0,1,False
humble,2.4333,0.7367,1,0,1,False
fasting,2.4333,0.7367,1,0,1,False
merger,2.4333,0.7367,1,0,1,False
remodeling,2.4333,0.7367,1,0,1,False
holding,2.4333,0.7367,1,0,1,False
interrogate,2.4333,0.7367,1,0,1,False
glory,2.4333,0.7367,1,0,1,False
extol,2.4333,0.7367,1,0,1,False
decipher,2.4333,0.7367,1,0,1,False
mossad,2.4333,0.7367,1,0,1,False
anthem,2.4333,0.7367,1,0,1,False
handling,2.4333,0.7367,1,0,1,False
salem,2.4333,0.7367,1,0,1,False
taxpayer,2.4333,0.7367,1,0,1,False
hospitalization,2.4333,0.7367,1,0,1,False
prun,2.4333,0.7367,1,0,1,False
remembrance,2.4333,0.7367,1,0,1,False
accrual,2.4333,0.7367,1,0,1,False
wars,2.4333,0.7367,1,0,1,False
totalitarian,2.4333,0.7367,1,0,1,False
intent,2.4333,0.7367,1,0,1,False
blitz,2.4333,0.7367,1,0,1,False
voids,2.4333,0.7367,1,0,1,False
desk,2.4333,0.7367,1,0,1,False
reckoning,2.4333,0.7367,1,0,1,False
nagorno,2.4333,0.7367,1,0,1,False
worthwhile,2.4333,0.7367,1,0,1,False
lenient,2.4333,0.7367,1,0,1,False
abide,2.4333,0.7367,1,0,1,False
sever,2.4333,0.7367,1,0,1,False
eisenkot,2.4333,0.7367,1,0,1,False
attend,2.4333,0.7367,1,0,1,False
soros,2.4333,0.7367,1,0,1,False
shoulder,2.4333,0.7367,1,0,1,False
bat,2.4333,0.7367,1,0,1,False
reichman,2.4333,0.7367,1,0,1,False
haniyeh,2.4333,0.7367,1,0,1,False
retribution,2.4333,0.7367,1,0,1,False
physicist,2.4333,0.7367,1,0,1,False
rouge,2.4333,0.7367,1,0,1,False
maksud,2.4333,0.7367,1,0,1,False
loosen,2.4333,0.7367,1,0,1,False
obedient,2.4333,0.7367,1,0,1,False
affiliation,2.4333,0.7367,1,0,1,False
wheel,2.4333,0.7367,1,0,1,False
literal,2.4333,0.7367,1,0,1,False
pentagon,2.4333,0.7367,1,0,1,False
haifa,2.4333,0.7367,1,0,1,False
unintended,2.4333,0.7367,1,0,1,False
lifetime,2.4333,0.7367,1,0,1,False
allege,2.4333,0.7367,1,0,1,False
unconventional,2.4333,0.7367,1,0,1,False
mayor,2.4333,0.7367,1,0,1,False
ambivalence,2.4333,0.7367,1,0,1,False
ocean,2.4333,0.7367,1,0,1,False
unbearable,2.4333,0.7367,1,0,1,False
sucker,2.4333,0.7367,1,0,1,False
being,2.4333,0.7367,1,0,1,False
web,2.4333,0.7367,1,0,1,False
bakarna,2.4333,0.7367,1,0,1,False
ammunition,2.4333,0.7367,1,0,1,False
script,2.4333,0.7367,1,0,1,False
shatila,2.4333,0.7367,1,0,1,False
envelopment,2.4333,0.7367,1,0,1,False
boiling,2.4333,0.7367,1,0,1,False
beit,2.4333,0.7367,1,0,1,False
budgeting,2.4333,0.7367,1,0,1,False
emission,2.4333,0.7367,1,0,1,False
tedious,2.4333,0.7367,1,0,1,False
admit,2.4333,0.7367,1,0,1,False
semites,2.4333,0.7367,1,0,1,False
allude,2.4333,0.7367,1,0,1,False
forecast,2.4333,0.7367,1,0,1,False
nerve,2.4333,0.7367,1,0,1,False
campus,2.4333,0.7367,1,0,1,False
ayatollahs,2.4333,0.7367,1,0,1,False
racetrack,2.4333,0.7367,1,0,1,False
dina,2.4333,0.7367,1,0,1,False
lavish,2.4333,0.7367,1,0,1,False
decomposition,2.4333,0.7367,1,0,1,False
righteous,2.4333,0.7367,1,0,1,False
layout,2.4333,0.7367,1,0,1,False
ceo,2.4333,0.7367,1,0,1,False
poet,2.4333,0.7367,1,0,1,False
market,0.3204,0.7301,12,9,21,False
expect,0.2955,0.7057,13,10,23,False
court,0.2955,0.7057,13,10,23,False
lebanese,0.2955,0.7057,13,10,23,False
ask,0.2955,0.7057,13,10,23,False
interest,0.1453,0.6928,48,43,91,False
bear,0.2747,0.6845,14,11,25,False
save,0.4327,0.6776,6,4,10,False
access,0.4327,0.6776,6,4,10,False
bargaining,0.4327,0.6776,6,4,10,False
accusation,0.4327,0.6776,6,4,10,False
consistent,0.4327,0.6776,6,4,10,False
book,0.4327,0.6776,6,4,10,False
gazan,0.4327,0.6776,6,4,10,False
vast,0.4327,0.6776,6,4,10,False
unite,0.4327,0.6776,6,4,10,False
symbol,0.4327,0.6776,6,4,10,False
powerful,0.4327,0.6776,6,4,10,False
sacrifice,0.4327,0.6776,6,4,10,False
month,0.2569,0.6659,15,12,27,False
old,0.2569,0.6659,15,12,27,False
silence,0.2569,0.6659,15,12,27,False
freedom,0.2569,0.6659,15,12,27,False
discussion,0.2569,0.6659,15,12,27,False
understanding,0.2417,0.6495,16,13,29,False
trust,0.2417,0.6495,16,13,29,False
criticism,0.2284,0.6348,17,14,31,False
block,0.3663,0.631,7,5,12,False
chapter,0.3663,0.631,7,5,12,False
dollar,0.3663,0.631,7,5,12,False
shape,0.2167,0.6217,18,15,33,False
history,0.1406,0.6128,40,36,76,False
test,0.1971,0.5991,20,17,37,False
south,0.319,0.595,8,6,14,False
pose,0.319,0.595,8,6,14,False
proxy,0.319,0.595,8,6,14,False
belief,0.319,0.595,8,6,14,False
company,0.319,0.595,8,6,14,False
dynamic,0.319,0.595,8,6,14,False
wave,0.319,0.595,8,6,14,False
realize,0.1888,0.5894,21,18,39,False
sake,0.682,0.5794,2,1,3,False
remarkable,0.682,0.5794,2,1,3,False
sensitivity,0.682,0.5794,2,1,3,False
secular,0.682,0.5794,2,1,3,False
sin,0.682,0.5794,2,1,3,False
gat,0.682,0.5794,2,1,3,False
following,0.682,0.5794,2,1,3,False
numerous,0.682,0.5794,2,1,3,False
lay,0.682,0.5794,2,1,3,False
ship,0.682,0.5794,2,1,3,False
pour,0.682,0.5794,2,1,3,False
friendship,0.682,0.5794,2,1,3,False
reminder,0.682,0.5794,2,1,3,False
unrest,0.682,0.5794,2,1,3,False
abolish,0.682,0.5794,2,1,3,False
sequence,0.682,0.5794,2,1,3,False
disintegrate,0.682,0.5794,2,1,3,False
midst,0.682,0.5794,2,1,3,False
rally,0.682,0.5794,2,1,3,False
chaotic,0.682,0.5794,2,1,3,False
evade,0.682,0.5794,2,1,3,False
agriculture,0.682,0.5794,2,1,3,False
falter,0.682,0.5794,2,1,3,False
formulation,0.682,0.5794,2,1,3,False
watch,0.682,0.5794,2,1,3,False
mediterranean,0.682,0.5794,2,1,3,False
lawyer,0.682,0.5794,2,1,3,False
shortage,0.682,0.5794,2,1,3,False
excellent,0.682,0.5794,2,1,3,False
reckless,0.682,0.5794,2,1,3,False
fix,0.682,0.5794,2,1,3,False
testimony,0.682,0.5794,2,1,3,False
safety,0.682,0.5794,2,1,3,False
pledge,0.682,0.5794,2,1,3,False
shia,0.682,0.5794,2,1,3,False
emphasis,0.682,0.5794,2,1,3,False
whim,0.682,0.5794,2,1,3,False
dense,0.682,0.5794,2,1,3,False
check,0.682,0.5794,2,1,3,False
river,0.682,0.5794,2,1,3,False
aspire,0.682,0.5794,2,1,3,False
roll,0.682,0.5794,2,1,3,False
columnist,0.682,0.5794,2,1,3,False
confused,0.682,0.5794,2,1,3,False
exacerbate,0.682,0.5794,2,1,3,False
hesitant,0.682,0.5794,2,1,3,False
flexible,0.682,0.5794,2,1,3,False
involvement,0.682,0.5794,2,1,3,False
conspiracy,0.682,0.5794,2,1,3,False
pure,0.682,0.5794,2,1,3,False
research,0.682,0.5794,2,1,3,False
intifada,0.682,0.5794,2,1,3,False
successful,0.682,0.5794,2,1,3,False
fit,0.682,0.5794,2,1,3,False
wrap,0.682,0.5794,2,1,3,False
exempt,0.682,0.5794,2,1,3,False
containment,0.682,0.5794,2,1,3,False
jet,0.682,0.5794,2,1,3,False
arabic,0.682,0.5794,2,1,3,False
horse,0.682,0.5794,2,1,3,False
constraint,0.682,0.5794,2,1,3,False
detach,0.682,0.5794,2,1,3,False
passive,0.682,0.5794,2,1,3,False
absurd,0.682,0.5794,2,1,3,False
wear,0.682,0.5794,2,1,3,False
obscure,0.682,0.5794,2,1,3,False
brilliant,0.682,0.5794,2,1,3,False
chief,0.682,0.5794,2,1,3,False
workforce,0.682,0.5794,2,1,3,False
conform,0.682,0.5794,2,1,3,False
glance,0.682,0.5794,2,1,3,False
daughter,0.682,0.5794,2,1,3,False
authoritarian,0.682,0.5794,2,1,3,False
travel,0.682,0.5794,2,1,3,False
sweep,0.682,0.5794,2,1,3,False
underestimate,0.682,0.5794,2,1,3,False
loyalty,0.682,0.5794,2,1,3,False
crumble,0.682,0.5794,2,1,3,False
undertake,0.682,0.5794,2,1,3,False
adjustment,0.682,0.5794,2,1,3,False
excuse,0.682,0.5794,2,1,3,False
hourglass,0.682,0.5794,2,1,3,False
shroud,0.682,0.5794,2,1,3,False
guardian,0.682,0.5794,2,1,3,False
sweeping,0.682,0.5794,2,1,3,False
halt,0.682,0.5794,2,1,3,False
peak,0.682,0.5794,2,1,3,False
dedicate,0.682,0.5794,2,1,3,False
race,0.682,0.5794,2,1,3,False
renewable,0.682,0.5794,2,1,3,False
intimidation,0.682,0.5794,2,1,3,False
thrive,0.682,0.5794,2,1,3,False
predict,0.682,0.5794,2,1,3,False
lethal,0.682,0.5794,2,1,3,False
magnitude,0.682,0.5794,2,1,3,False
envelope,0.682,0.5794,2,1,3,False
uae,0.682,0.5794,2,1,3,False
nationalism,0.682,0.5794,2,1,3,False
hierarchy,0.682,0.5794,2,1,3,False
demonization,0.682,0.5794,2,1,3,False
reverse,0.682,0.5794,2,1,3,False
intermediary,0.682,0.5794,2,1,3,False
divided,0.682,0.5794,2,1,3,False
veto,0.682,0.5794,2,1,3,False
depletion,0.682,0.5794,2,1,3,False
tyrannical,0.682,0.5794,2,1,3,False
adventure,0.682,0.5794,2,1,3,False
coexistence,0.682,0.5794,2,1,3,False
downfall,0.682,0.5794,2,1,3,False
define,0.2836,0.5663,9,7,16,False
connect,0.2836,0.5663,9,7,16,False
independence,0.2836,0.5663,9,7,16,False
slogan,0.2836,0.5663,9,7,16,False
meeting,0.2836,0.5663,9,7,16,False
moral,0.1576,0.5516,26,23,49,False
mind,0.2561,0.5429,10,8,18,False
circle,0.2561,0.5429,10,8,18,False
speak,0.2561,0.5429,10,8,18,False
education,0.2341,0.5234,11,9,20,False
council,0.1222,0.5079,36,33,69,False
absolute,0.2161,0.507,12,10,22,False
success,0.2011,0.4929,13,11,24,False
lie,0.2011,0.4929,13,11,24,False
bloc,0.4248,0.4753,3,2,5,False
cancellation,0.4248,0.4753,3,2,5,False
exclusion,0.4248,0.4753,3,2,5,False
instruction,0.4248,0.4753,3,2,5,False
island,0.4248,0.4753,3,2,5,False
care,0.4248,0.4753,3,2,5,False
wife,0.4248,0.4753,3,2,5,False
cruel,0.4248,0.4753,3,2,5,False
date,0.4248,0.4753,3,2,5,False
distant,0.4248,0.4753,3,2,5,False
quick,0.4248,0.4753,3,2,5,False
credible,0.4248,0.4753,3,2,5,False
strive,0.4248,0.4753,3,2,5,False
job,0.4248,0.4753,3,2,5,False
available,0.4248,0.4753,3,2,5,False
hostility,0.4248,0.4753,3,2,5,False
lifeline,0.4248,0.4753,3,2,5,False
